135,M-SMOLENSKAYA, 55.748230, 37.583840,37463.9765700, 49, 1, 6, 0, 12632256,Метро Cмоленская, 0, 0, 0, 466, 7, 0,17,0,10.0,2,,,
136,M-SOKOL, 55.805180, 37.514950,37463.9765700, 49, 1, 6, 0, 12632256,Метро Cокол, 0, 0, 0, 522, 7, 0,17,0,10.0,2,,,
253,M-SOKOLNIKI, 55.788930, 37.679430,37463.9765700, 49, 1, 6, 0, 12632256,Метро Cокольники, 0, 0, 0, 479, 7, 0,17,0,10.0,2,,,
138,M-SPORTIVNAYA, 55.723970, 37.565470,37463.9765700, 49, 1, 6, 0, 12632256,Метро Cпортивная, 0, 0, 0, 436, 7, 0,17,0,10.0,2,,,
113,M-SRETENSKIJ BULVAR, 55.765551, 37.635261,38372.4713569, 38, 1, 6, 0, 13158342,Метро Cретенский бульвар (стр.), 0, 0, 0, 561, 7, 0,17,0,10.0,2,,,
17,M-STROGINO, 55.804350, 37.396363,38372.4479472, 38, 1, 6, 0, 13158342,Метро Cтрогино (стр.), 0, 0, 0, 531, 7, 0,17,0,10.0,2,,,
139,M-STUDENCHESKAYA, 55.738730, 37.548250,37463.9765700, 49, 1, 6, 0, 12632256,Метро Cтуденческая, 0, 0, 0, 430, 7, 0,17,0,10.0,2,,,
256,M-SUHAREVSKAYA, 55.772110, 37.632390,37463.9765700, 49, 1, 6, 0, 12632256,Метро Cухаревская, 0, 0, 0, 518, 7, 0,17,0,10.0,2,,,
164,M-SUVOROVA PLOSHAD, 55.781984, 37.614487,38372.4906230, 38, 1, 6, 0, 13158342,Метро Площадь Cуворова (стр.), 0, 0, 0, 502, 7, 0,17,0,10.0,2,,,
142,M-SVIBLOVO, 55.855430, 37.654190,37463.9765700, 49, 1, 6, 0, 12632256,Метро Cвиблово, 0, 0, 0, 482, 7, 0,17,0,10.0,2,,,
258,M-TAGANSKAYA, 55.742550, 37.653890,37463.9765800, 49, 1, 6, 0, 12632256,Метро Таганская, 0, 0, 0, 472, 7, 0,17,0,10.0,2,,,
145,M-TEATRALNAYA, 55.758570, 37.617700,37463.9765800, 49, 1, 6, 0, 12632256,Метро Театральная, 0, 0, 0, 479, 7, 0,17,0,10.0,2,,,
147,M-TEKSTILSHIKI, 55.709470, 37.732820,37463.9765800, 49, 1, 6, 0, 12632256,Метро Текстильшики, 0, 0, 0, 440, 7, 0,17,0,10.0,2,,,
148,M-TEPLYJSTAN, 55.618140, 37.508140,37463.9765800, 49, 1, 6, 0, 12632256,Метро Теплый стан, 0, 0, 0, 830, 7, 0,17,0,10.0,2,,,
149,M-TIMIRIAZEVSKAYA, 55.818420, 37.575710,37463.9765800, 49, 1, 6, 0, 12632256,Метро Тимирязевская, 0, 0, 0, 535, 7, 0,17,0,10.0,2,,,
150,M-TRETIAKOVSKAYA, 55.740610, 37.624920,37463.9765800, 49, 1, 6, 0, 12632256,Метро Третьяковская, 0, 0, 0, 423, 7, 0,17,0,10.0,2,,,
100,M-TRUBNAJA, 55.767605, 37.622100,38372.4701172, 38, 1, 6, 0, 13158342,Метро Трубная (стр.), 0, 0, 0, 453, 7, 0,17,0,10.0,2,,,
118,M-TSARICINO, 55.620110, 37.669390,37463.9764600, 49, 1, 6, 0, 12632256,Метро Царицино, 0, 0, 0, 476, 7, 0,17,0,10.0,2,,,
30,M-TSVETNOJ BULVAR, 55.771600, 37.620580,37463.9764700, 49, 1, 6, 0, 12632256,Метро Цветной бульвар, 0, 0, 0, 476, 7, 0,17,0,10.0,2,,,
151,M-TULSKAJA, 55.709010, 37.622600,37463.9765800, 49, 1, 6, 0, 12632256,Метро Тульская, 0, 0, 0, 420, 7, 0,17,0,10.0,2,,,
265,M-TURGENEVSKAYA, 55.764600, 37.636230,37463.9765800, 49, 1, 6, 0, 12632256,Метро Тургеневская, 0, 0, 0, 551, 7, 0,17,0,10.0,2,,,
154,M-TUSHINSKAYA, 55.825800, 37.436210,37463.9765800, 49, 1, 6, 0, 12632256,Метро Тушинская, 0, 0, 0, 440, 7, 0,17,0,10.0,2,,,
155,M-TVERSKAYA, 55.765200, 37.603520,37463.9765900, 49, 1, 6, 0, 12632256,Метро Тверская, 1, 0, 0, 551, 7, 0,17,0,10.0,2,,,
156,M-UL-1905GODA, 55.763550, 37.563750,37463.9765900, 49, 1, 6, 0, 12632256,Метро Улица 1905 года, 0, 0, 0, 489, 7, 0,17,0,10.0,2,,,
157,M-UNIVERSITET, 55.691670, 37.534330,37463.9765900, 49, 1, 6, 0, 12632256,Метро Университет, 0, 0, 0, 636, 7, 0,17,0,10.0,2,,,
